gID,gName,rDate,rAge,price,dlcCount
7546,MELTY BLOOD Actress Again Current Code,2016-04-19,0,24.99,0
7547,Getsuei Gakuen -kou-,2015-11-03,0,24.99,0
7548,Roads of Rome 3,2015-10-19,0,3.99,0
7549,Hybrid Wars,2016-09-29,0,0,0
7550,Island Tribe,2015-10-19,0,2.99,0
7551,Reveal The Deep,2015-12-04,0,0.99,0
7552,Zombie Exodus,2015-10-23,0,7.99,0
7553,The Rivers of Alice - Extended Version,2015-11-16,0,7.99,0
7554,The Sentient,2016-02-29,0,12.99,0
7555,Tick's Tales,2016-06-09,0,7.99,0
7556,Pane In The Glass,2016-08-08,0,4.99,0
7557,Wicked Witches,2015-11-27,0,9.99,0
7558,Loot Hound,2015-11-17,0,8.99,0
7559,VROOM: Galleon,2015-10-27,0,8.99,0
7560,Quantum Lock,2016-01-07,0,5.99,0
7561,Yet Another World,2015-11-30,0,3.99,0
7562,Brick Inventions,2016-03-23,0,6.99,0
7563,Swordbreaker The Game,2015-11-06,0,2.99,1
7564,The FOO Show,2016-04-05,0,0,0
7565,SENRAN KAGURA SHINOVI VERSUS,2016-06-01,0,29.99,0
7566,Save the Creatures,2015-10-19,0,1.99,0
7567,Discovering Colors - Animals,2016-04-13,0,3.99,0
7568,TY the Tasmanian Tiger,2016-03-21,0,11.99,0
7569,Crossbow Warrior - The Legend of William Tell,2015-12-10,0,6.99,0
7570,HordeZ,2016-04-29,0,15.99,0
7571,Era of Majesty,2016-02-26,0,5.99,0
7572,Electric Highways,2015-10-28,0,0,1
7573,Midsummer Night,2016-06-17,0,4.99,0
7574,City of Chains,2015-12-08,0,49.99,0
7575,InfiniTrap,2015-12-22,0,3.99,0
7576,Empires Of Creation,2015-11-20,0,4.99,0
7577,Stories of Bethem: Full Moon,2015-12-11,0,6.99,0
7578,Labyrinth,2016-03-07,0,9.99,0
7579,Parallels,2015-11-13,0,4.99,0
7580,Legend,2015-11-10,0,4.99,0
7581,GASP,2016-01-19,0,0,1
7582,Castle Chaos,2015-12-08,0,7.99,0
7583,Jane's Realty,2015-10-21,0,2.99,0
7584,The Black Death,2016-04-19,0,19.99,0
7585,Villagers,2016-03-25,0,19.99,0
7586,Turtle Odyssey,2015-10-21,0,2.99,0
7587,Yrminsul,2016-03-02,0,9.99,1
7588,Evil Defenders,2015-11-11,0,9.99,0
7589,Atlantic Quest 2 - New Adventure -,2016-04-05,0,6.99,0
7590,The Minotaur,2016-01-21,0,1.99,1
7591,Pro Basketball Manager 2016 - US Edition,2016-02-18,0,9.99,0
7592,Lup,2016-04-01,0,0.99,0
7593,Klang,2016-09-22,0,0,0
7594,Bullet Heaven 2,2015-12-07,0,11.99,1
7595,Days Under Custody,2015-11-23,0,4.99,0
7596,Audioshield,2016-04-05,0,19.99,0
7597,Boogeyman,2015-11-02,0,7.99,0
7598,Adventure Time: Magic Man's Head Games,2016-04-05,0,4.99,0
7599,STEINS;GATE,2016-09-08,0,34.99,0
7600,Zombie Office Politics,2015-12-03,0,0,0
7601,Drift Streets Japan,2015-12-21,0,4.99,0
7602,Farm Mania: Hot Vacation,2015-10-23,0,3.99,0
7603,Back to Dinosaur Island,2015-11-18,0,0,0
7604,Beatbuddy: On Tour,2015-12-04,0,6.99,1
7605,Mytheon,2015-12-08,0,9.99,1
7606,Stardew Valley,2016-02-26,0,14.99,1
7607,Metal Assault,2016-03-18,0,0,0
7608,Danganronpa: Trigger Happy Havoc,2016-02-18,0,29.99,0
7609,Danganronpa 2: Goodbye Despair,2016-04-18,0,29.99,0
7610,Draft Day Sports College Basketball 3,2015-11-20,0,19.99,0
7611,Where Angels Cry - Tears Of The Fallen (Collectors Edition),2015-11-09,0,14.99,0
7612,101 Ways to Die,2016-03-17,13,12.99,0
7613,Rothschild: The Sheep Will Wake,2015-11-23,0,9.99,0
7614,Rocket Fist,2016-05-12,0,8.99,1
7615,The Extinction,2015-11-02,0,2.99,0
7616,Recourse,2016-02-29,0,39.99,0
7617,Reverse x Reverse,2015-12-10,0,9.99,0
7618,Statues,2015-10-27,0,4.99,0
7619,Run Turn Die,2016-05-09,0,2.99,0
7620,Blood & Gold: Caribbean!,2015-12-10,0,19.99,1
7621,Goultard,2015-11-09,0,0,7
7622,Mines of Mars,2015-12-18,0,6.99,0
7623,Go To Bed: Survive The Night,2015-10-28,0,4.99,0
7624,Overdosed - A Trip To Hell,2016-05-23,0,6.99,0
7625,CS:GO Player Profiles: n0thing - Cloud9,2015-10-29,0,0,0
7626,CS:GO Player Profiles:  TaZ - Virtus.Pro,2015-10-29,0,0,0
7627,CS:GO Player Profiles: GeT_RiGhT - Ninjas in Pyjamas,2015-10-29,0,0,0
7628,CS:GO Player Profiles: olofmeister - fnatic,2015-10-29,0,0,0
7629,CS:GO Player Profiles: kennyS - Team Envyus,2015-10-29,0,0,0
7630,CS:GO Player Profiles: Edward - Na'Vi,2015-10-29,0,0,0
7631,CS:GO Player Profiles: markeloff - Flipsid3,2015-10-29,0,0,0
7632,CS:GO Player Profiles: device - Team SoloMid,2015-10-29,0,0,0
7633,CS:GO Player Profiles: FalleN - Luminosity,2015-10-29,0,0,0
7634,Sickness,2016-01-20,0,14.99,0
7635,iso-Sphere,2015-11-13,0,1.99,0
7636,Shut Up And Dig,2015-11-09,0,4.99,0
7637,Life is Hard,2015-11-03,0,8.99,1
7638,The Warden,2016-03-18,0,11.99,0
7639,Modbox,2016-04-05,0,19.99,0
7640,Fall of the Titanic,2015-12-03,0,0,0
7641,Junk Jack,2016-04-27,0,14.99,0
7642,Ironclads 2: American Civil War,2015-11-05,0,19.99,0
7643,Princess.Loot.Pixel.Again,2016-04-15,0,4.99,1
7644,Raining Blobs,2016-01-15,0,9.99,0
7645,Nightmare on Azathoth,2015-10-30,0,5.99,0
7646,Caribbean Odyssey,2015-11-12,0,2.99,0
7647,5089: The Action RPG,2016-02-03,0,7.99,0
7648,Vampire Legends: The True Story of Kisilova,2015-12-03,0,9.99,0
7649,Astrox: Hostile Space Excavation,2015-11-30,0,9.99,0
7650,Epic Clicker Journey,2016-04-21,0,0,0
7651,Bionite: Origins,2015-12-24,0,11.99,0
7652,Observatory: A VR Variety Pack,2016-05-12,0,9.99,0
7653,Robotpencil Presents: The Soldier: Using Keyshot,2016-06-28,0,0,0
7654,Robotpencil Presents: The Soldier: Using Photoshop,2016-06-28,0,0,0
7655,Corgi Warlock,2015-12-03,0,2.99,0
7656,Star Nomad 2,2015-12-14,0,12.99,0
7657,GTGD S3 How To Make A Game,2016-03-07,0,7.99,0
7658,The Other 99,2016-08-25,0,14.99,0
7659,One More Dungeon,2015-11-23,0,4.99,0
7660,Cyber Team Manager,2016-01-18,0,7.99,0
7661,PD Howler 10,2016-05-06,0,69.99,0
7662,Pang Adventures,2016-04-18,0,9.99,0
7663,Feesh,2016-02-01,0,0.99,0
7664,Star Crusade CCG,2016-09-07,0,0,3
7665,When In Rome,2015-10-29,0,4.99,0
7666,Shooting Stars!,2016-01-19,0,4.99,0
7667,Viking Saga: The Cursed Ring,2015-10-29,0,2.99,0
7668,Cross Set,2015-11-17,0,2.99,0
7669,Nyan Cat: Lost In Space,2015-12-04,0,2.99,0
7670,Hyperdevotion Noire: Goddess Black Heart,2016-04-26,13,29.99,29
7671,Lemurzin,2015-11-02,0,0,0
7672,"Fly, Glowfly!",2016-07-08,0,4.99,0
7673,Red Comrades Save the Galaxy: Reloaded,2016-02-18,0,3.99,1
7674,Highrise Heroes: Word Challenge,2016-01-08,0,4.99,0
7675,OmniBus,2016-05-26,0,9.99,0
7676,Gnomes Garden,2015-12-18,0,5.99,0
7677,Mystic Saga,2016-01-27,0,0,0
7678,BAD END,2015-11-25,0,1.98,0
7679,Tactical Craft Online,2016-02-12,0,0,0
7680,Crystal Picnic,2015-11-02,0,1.99,2
7681,Gigachess,2015-12-15,0,3.99,0
7682,Voidspire Tactics,2015-11-02,0,14.99,0
7683,Yohjo Simulator,2015-11-17,0,4.99,0
7684,Energy Cycle,2016-01-13,0,0.99,2
7685,Quatro Luzes,2015-11-13,0,7.99,0
7686,Lightbender,2015-12-17,0,2.99,0
7687,Your Quest,2015-11-02,0,4.99,0
7688,Mars 2030,2016-03-11,0,4.99,0
7689,God Game : The Odyssey,2015-11-06,0,4.99,0
7690,Blitz Breaker,2016-02-02,0,2.99,1
7691,InterSection,2016-07-12,0,14.99,0
7692,Written in the Sky,2015-11-09,17,0,0
7693,The Final Frontier: Space Simulator,2016-06-30,0,4.99,0
7694,Heresy,2015-11-19,0,19.99,0
7695,HotLead,2015-11-06,0,0.99,0
7696,Gun Bombers,2015-12-02,0,7.99,0
7697,Vehicle Simulator,2015-12-09,0,25,6
7698,Door To Door,2016-08-02,0,6.99,0
7699,Block'hood,2016-03-09,0,9.99,0
7700,The Light Empire,2015-12-02,0,5.99,0
7701,Space Impossible,2016-03-01,0,7.99,0
7702,The Lost Island,2015-11-20,0,8.99,0
7703,GooCubelets 2,2015-11-19,0,3.99,0
7704,Bleeding Border,2015-11-09,0,7.99,0
7705,Rescue Team 5,2015-11-18,0,3.99,0
7706,Revolt,2016-01-26,0,4.99,0
7707,Viking Saga: New World,2015-11-05,0,3.99,0
7708,MiniBikers,2015-11-05,0,5.99,0
7709,Max's Big Bust - A Captain Nekorai Tale,2015-11-10,0,29.99,0
7710,Showing Tonight: Mindhunters Incident,2015-11-12,0,4.99,0
7711,The Hurricane of the Varstray -Collateral hazard-,2015-12-21,0,9.99,0
7712,Magnetron,2015-11-16,0,5.99,0
7713,In The Dead Of Night - Urszula's Revenge,2015-12-18,16,4.99,0
7714,Emporea,2016-06-08,0,0,0
7715,Tacopocalypse,2016-01-15,0,9.99,0
7716,Rubber Ducky and the Rainbow Gun,2015-12-15,0,0.99,2
7717,Emily Wants To Play,2015-12-10,0,4.99,0
7718,The Growth Journey,2016-01-07,0,3.99,1
7719,True Lover's Knot,2015-11-19,0,6.99,1
7720,Diabolical,2015-11-06,0,3.99,0
7721,Gunslingers,2015-12-17,0,0,0
7722,Zombie Night Terror,2016-07-20,0,12.99,1
7723,Oh...Sir!,2015-12-21,0,0,0
7724,Toro,2016-01-26,0,2.99,0
7725,Pay2Win: The Tricks Exposed,2015-12-15,0,4.99,0
7726,SquareCells,2015-12-07,0,2.99,0
7727,The Metronomicon,2016-09-29,0,19.99,1
7728,Cluck Yegger in Escape From The Planet of the Poultroid,2015-11-09,0,2.99,0
7729,Color By,2016-01-21,0,9.99,1
7730,Astral Gun,2016-02-02,0,1.99,0
7731,UnSummoning: the Spectral Horde,2015-12-21,0,3.99,0
7732,Pavilion,2016-09-22,0,0,0
7733,Ghost of a Tale,2016-07-25,0,19.99,0
7734,Hiragana Pixel Party,2016-03-18,0,7.99,1
7735,Monkey King Saga,2015-11-30,0,4.99,0
7736,MAGIX Samplitude Music Studio 2016,2015-11-19,0,99.99,0
7737,Northern Tale,2016-02-09,0,2.99,0
7738,Moto Racer  4,2016-11-03,0,29.99,0
7739,Marcus Level,2016-01-20,0,4.99,0
7740,Gamefuel Driver Control,2015-12-10,0,29.99,0
7741,Left Alone,2016-04-28,0,6.99,0
7742,Mysterious Castle,2016-03-25,0,4.99,0
7743,Emily is Away,2015-11-20,0,0,0
7744,Everybody's Gone to the Rapture,2016-04-14,16,19.99,0
7745,Apotheon Arena,2015-12-08,0,0,0
7746,"Upwards, Lonely Robot",2016-03-10,0,9.99,0
7747,Street Warriors Online,2016-01-18,0,0,0
7748,Mistfal,2016-07-07,0,4.99,0
7749,Planet Diver,2015-11-30,0,3.99,0
7750,Demented,2015-11-18,0,5.99,0
7751,hocus,2015-11-18,0,1.99,0
7752,FALL,2015-12-17,0,5.99,0
7753,Turbo Pug,2015-11-09,0,0.99,0
7754,MoW: Face Off XL,2015-11-18,0,0,0
7755,Cally's Caves 3,2016-01-05,0,6.99,1
7756,The Madness of Little Emma,2015-12-21,0,8.99,0
7757,Garden Rescue: Christmas Edition,2015-11-09,0,3.99,0
7758,MicroRC Simulation,2015-12-15,0,1.99,0
7759,Tempest,2016-08-22,0,14.99,0
7760,Helen's Mysterious Castle,2016-03-18,0,1.99,0
7761,MAGIX Photostory 2016 Deluxe,2016-04-12,0,89.99,0
7762,Polaris Sector,2016-03-22,0,39.99,0
7763,Gumball Drift,2016-04-04,0,19.99,0
7764,Retaliation,2015-12-18,0,0,0
7765,Professor Teaches Quickbooks 2016,2015-11-30,0,14.99,0
7766,Wick,2015-12-17,0,5.99,0
7767,Chronicles of a Dark Lord: Rhapsody Clash,2015-11-20,0,0.99,0
7768,RWBY: Grimm Eclipse,2016-07-05,0,24.99,0
7769,Gurgamoth,2016-02-16,0,4.99,0
7770,Survive Me Miolhr,2015-12-07,0,7.99,0
7771,Tick Tock Isle,2015-11-19,0,2.99,1
7772,SculptrVR,2016-04-04,0,19.99,0
7773,Swiftly,2016-01-26,0,0.99,0
7774,The TakeOver,2016-02-02,0,5.99,0
7775,Iron Commando,2016-07-13,0,4.99,0
7776,Space Pirate Trainer,2016-04-05,0,14.99,0
7777,Pankapu,2016-09-21,0,0,0
7778,Idle Civilization,2015-11-23,0,4.99,0
7779,DreadOut: Keepers of The Dark,2016-03-24,0,6.99,0
7780,Catorize,2015-11-11,0,2.99,0
7781,RELIC ALONE,2015-11-26,0,4.99,0
7782,Wishmere,2015-12-16,0,11.99,0
7783,Bridge Constructor Stunts,2016-02-23,0,9.99,0
7784,Vector Strain,2015-12-09,0,4.99,1
7785,"That Dragon, Cancer",2016-01-11,0,14.99,0
7786,Starpoint Gemini Warlords,2016-04-14,0,24.99,0
7787,Red Game Without A Great Name,2015-12-09,0,4.99,0
7788,Lifeless,2016-06-16,0,19.99,0
7789,Tales from the Void,2016-05-20,0,14.99,0
7790,Let's Play: New Playgrounds,2016-07-26,0,0,0
7791,Let's Play: Change The Rules,2016-07-26,0,0,0
7792,Let's Play: Free Experimentation,2016-07-26,0,0,0
7793,Let's Play: Beyond The Screen,2016-07-26,0,0,0
7794,Let's Play: Co-Creations,2016-07-26,0,0,0
7795,House of Hell,2016-01-19,0,9.99,0
7796,Dota 2 Player Profiles: CDEC's Journey to The Majors,2016-06-28,0,0,0
7797,Home Design 3D,2015-11-20,0,9.99,0
7798,Kill The Plumber,2015-12-31,0,4.99,0
7799,Dota 2 Player Profiles: EG Champions of TI5,2016-06-28,0,0,0
7800,CLANNAD Side Stories,2016-06-02,0,19.99,0
7801,NEKOPARA Vol. 2,2016-02-19,17,9.99,1
7802,Alphabeats: Master Edition,2016-03-07,0,7.99,0
7803,KRUM - Edge Of Darkness,2015-11-24,0,4.99,0
7804,Into the Void,2015-12-04,0,9.99,0
7805,Spectrum,2016-09-22,0,0,0
7806,The Strike,2016-01-07,0,9.99,0
7807,Atlantic Fleet,2016-02-25,0,9.99,0
7808,Rynn's Adventure: Trouble in the Enchanted Forest,2016-03-31,0,9.99,0
7809,Super Arcade Football,2016-04-04,0,9.99,0
7810,Cubixx HD,2016-01-28,0,8.99,0
7811,Elite vs. Freedom,2016-05-31,0,12.99,0
7812,The Deed,2015-11-23,0,0.99,0
7813,The Legend of Dark Witch,2015-12-01,0,4.99,1
7814,StarBreak,2016-05-10,0,0,0
7815,BLARP!,2016-04-04,0,2.99,0
7816,Cosmic Leap,2016-03-17,0,0.99,0
7817,I must kill...: Fresh Meat,2015-11-30,0,0,0
7818,Mech Anarchy,2016-03-15,0,7.99,0
7819,Store Manager: Cellular Edition,2015-12-02,0,6.99,0
7820,Lost Labyrinth Extended Version,2015-11-24,0,4.99,0
7821,CHKN,2016-04-01,0,14.99,0
7822,Time Tenshi,2015-11-20,18,9.99,0
7823,RoBoRumble,2015-12-10,0,5.99,0
7824,Army Gals,2017-04-19,0,0,0
7825,Catch Me,2016-09-05,0,5.99,0
7826,Plantera,2016-01-28,0,2.99,1
7827,Deponia Doomsday,2016-03-01,0,29.99,0
7828,Age of Steel: Recharge,2016-01-06,0,6.99,0
7829,AWAKE,2015-12-16,0,6.99,0
7830,Samorost 3,2016-03-24,0,19.99,1
7831,Blades of the Righteous,2016-03-07,0,2.99,0
7832,Umbra: Shadow of Death,2015-12-18,0,3.99,0
7833,Militia,2015-12-02,0,5.99,0
7834,Ray Gigant,2016-08-10,13,29.99,0
7835,XBlaze Code: Embryo,2016-03-01,0,19.99,0
7836,Dissonance: An Interactive Novelette,2015-12-01,0,2.99,0
7837,A Study in Steampunk: Choice by Gaslight,2015-11-20,0,3.99,0
7838,CUPID - A free to play Visual Novel,2016-03-04,17,0,0
7839,Sakura Santa,2015-12-21,12,9.99,0
7840,Goetia,2016-04-14,13,14.99,0
7841,SCS Workshop Uploader,2016-03-14,0,0,0
7842,OH! RPG!,2015-12-11,0,2.99,1
7843,Quatros Origins,2016-07-29,0,4.99,0
7844,Plastiland,2015-12-01,0,7.99,0
7845,Avaris 2,2015-12-14,0,7.99,0
7846,Shadowrun Chronicles: INFECTED Director's Cut,2015-12-10,0,29.99,1
7847,PANOPTES,2016-01-05,0,9.99,0
7848,World of Fishing,2016-09-06,0,0,2
7849,Dark Days,2016-06-03,0,4.99,0
7850,ReVeN: XBridge,2015-12-02,0,9.99,1
7851,Heaven Island Life,2016-04-21,0,0.99,0
7852,Wand Wars,2016-04-13,0,11.99,0
7853,Comic Book Hero: The Greatest Cape,2015-12-09,0,19.99,0
7854,Wrestling Spirit 3,2015-12-09,0,19.99,0
7855,Rise of Keepers,2015-12-04,0,12.99,0
7856,ShipLord,2015-12-02,0,2.99,0
7857,City Play,2016-05-19,0,3.99,0
7858,Element,2015-12-14,0,10.99,0
7859,Godus Wars,2016-02-03,0,14.99,0
7860,Wacky Wheels HD,2016-04-27,0,9.99,0
7861,Metaverse Construction Kit,2015-12-06,0,0,0
7862,VR Karts SteamVR,2016-05-20,0,14.99,0
7863,Megamagic: Wizards of the Neon Age,2016-04-20,0,14.99,0
7864,Holodance,2016-04-05,0,9.99,0
7865,Particle Fleet: Emergence,2016-09-29,0,0,0
7866,Divergence: Online,2016-01-06,0,29.99,0
7867,Devil Daggers,2016-02-18,0,4.99,0
7868,Super Robot Jump Jump,2016-03-31,0,9.99,0
7869,Community College Hero: Trial by Fire,2015-12-04,0,3.99,0
7870,A.I. Space Corps,2016-02-05,0,4.99,0
7871,T-Kara Puzzles,2016-06-01,0,2.99,0
7872,Furi,2016-07-05,16,24.99,1
7873,ZHEROS,2016-02-15,0,9.99,1
7874,Pendragon Rising,2015-12-04,0,3.99,0
7875,Choice of Kung Fu,2015-12-11,0,3.99,0
7876,Trainz Driver 2016,2016-02-17,0,19.99,35
7877,Air Missions: HIND,2016-03-21,0,16.99,0
7878,Day D: Tower Rush,2016-07-07,0,6.99,2
7879,Project Highrise,2016-09-08,0,19.99,0
7880,Adelantado Trilogy. Book one,2015-12-01,0,4.99,0
7881,Where's My Mommy?,2016-03-01,13,5.99,1
7882,Hero Defense,2016-05-31,0,14.99,0
7883,Summer Fling,2016-06-16,0,8.99,1
7884,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,0,6.99,2
7885,Invasion: Brain Craving,2016-06-22,0,0.99,0
7886,Color Chaos,2016-05-02,0,2.99,0
7887,Hyper Gods,2016-09-30,0,0,0
7888,Save Your Mother,2015-12-03,0,0,0
7889,Gardenarium,2016-02-25,0,4.99,0
7890,Hit Tank PRO,2015-12-02,0,2.99,0
7891,Our Love Will Grow,2015-12-04,0,4.99,1
7892,Zero Gravity,2016-08-28,0,10.99,0
7893,Automata Empire,2016-04-08,0,8.99,0
7894,Marooners,2016-09-15,0,12.99,0
7895,BanHammer,2015-12-22,0,2.99,1
7896,Carpe Diem,2015-11-30,0,0,1
7897,Dinocide,2016-01-21,0,9.99,0
7898,Etaria | Survival Adventure,2016-02-04,0,0.99,0
7899,Project Pulsation,2015-12-15,0,4.99,1
7900,Crudelis,2016-01-20,0,5.99,1
7901,EEP 12,2016-01-21,0,34.99,1
7902,Fragmental,2016-02-29,0,14.99,0
7903,The Glow,2015-12-10,0,3.99,0
7904,Celestrion,2015-12-07,0,0.99,0
7905,The fall of gods,2015-12-18,0,1.99,0
7906,SodaCity,2015-12-08,0,9.99,1
7907,Balrum,2016-02-29,0,14.99,0
7908,Feelings Adrift,2016-02-29,0,7.99,0
7909,Iron Snout,2016-01-27,0,0,0
7910,Blessed Ones: The Magic Wolves,2015-12-04,0,7.99,0
7911,Anomaly 1729,2015-12-30,0,9.99,0
7912,Wolcen: Lords of Mayhem,2016-03-24,0,19.99,0
7913,Farm Expert 2017,2016-09-01,0,19.99,0
7914,Karaski: What Goes Up...,2016-03-02,0,11.99,0
7915,The BoX,2015-12-03,0,5.99,1
7916,Bladestar,2016-01-15,0,9.99,0
7917,Imperia Online,2016-04-15,0,0,0
7918,Bell Ringer,2016-03-18,0,6.99,0
7919,Galactineers,2016-03-25,0,9.99,0
7920,Threads of Destiny,2015-12-04,0,2.99,0
7921,ScudBuster,2015-12-18,0,4.99,0
7922,ComixPlay #1: The Endless Incident,2016-02-24,0,6.99,1
7923,Asteroids Minesweeper,2016-07-08,0,0.99,0
7924,Assassins vs Pirates,2016-05-10,0,7.99,0
7925,Recursion Deluxe,2016-02-12,0,4.99,0
7926,Shadwen,2016-05-17,0,16.99,0
7927,ONE PIECE BURNING BLOOD,2016-09-01,0,49.99,3
7928,Sword 'N' Board,2016-01-29,0,4.99,0
7929,Super Button Soccer,2016-07-20,0,6.99,0
7930,Ghostbusters,2016-07-12,0,49.99,1
7931,Space Moth DX,2016-01-22,0,4.99,0
7932,Road to Ballhalla,2016-08-05,0,14.99,1
7933,CyberLink PhotoDirector 7 Ultra,2015-12-15,0,69.99,0
7934,CyberLink Power2Go 10 Platinum,2016-02-01,0,49.99,0
7935,The Room Two,2016-07-05,0,4.99,0
7936,The Order of the Thorne - The King's Challenge,2016-01-26,0,9.99,0
7937,Halloween Forever,2016-01-19,0,2.99,0
7938,Seraph,2016-04-26,0,12.99,0
7939,Cloudlands : VR Minigolf,2016-04-05,0,19.99,0
7940,Ego Protocol,2016-02-16,0,5.99,0
7941,Dragonpath,2016-07-06,0,7.99,0
7942,Vector Assault,2015-12-10,0,4.99,0
7943,Gyrodisc Super League,2016-03-04,0,12.99,0
7944,Adventure Lamp,2016-07-15,0,11.99,0
7945,HunieCam Studio,2016-04-04,18,6.99,1
7946,Womb Room,2016-04-04,0,1.99,0
7947,Goodnight Butcher,2015-12-18,0,1.99,0
7948,Defragmented,2016-02-12,0,14.99,0
7949,Caretaker Sacrifice,2016-08-17,0,5.99,0
7950,Periodonica,2016-05-06,0,24.99,0
7951,The Away Team,2016-07-22,0,9.99,0
7952,MetaHuman Inc.,2015-12-18,0,4.99,0
7953,Full Tilt Poker,2016-01-26,18,0,0
7954,Blood of Magic,2015-12-18,0,9.99,0
7955,Bubsy Two-Fur,2015-12-17,0,4.99,0
7956,Narcissu 10th Anniversary Anthology Project,2016-01-27,0,2.99,3
7957,Grow Up,2016-08-16,0,9.99,0
7958,Moonshot,2015-12-21,0,11.99,0
7959,Age of Magic CCG,2016-03-20,0,0,0
7960,Pitstop Challenge,2016-02-01,0,9.99,0
7961,Fernbus Simulator,2016-08-25,0,34.99,0
7962,Cosmic Trip,2016-06-08,0,14.99,0
7963,8-Bit Armies,2016-04-22,0,14.99,3
7964,Orcs Must Die! Unchained,2016-03-29,0,0,3
7965,Democracy 3 Africa,2016-04-12,0,14.99,0
7966,FritzChess 15,2016-02-22,0,64.99,0
7967,Way of the Samurai 3,2016-03-23,0,19.99,3
7968,Factorio,2016-02-25,0,20,1
7969,Tibetan Quest: Beyond the World's End,2016-04-07,0,9.99,0
7970,The Ables: Freepoint High,2016-04-07,0,2.99,0
7971,NightCry,2016-03-28,0,24.99,3
7972,Who's Your Daddy,2016-05-13,0,4.99,0
7973,A Chair in a Room: Greenwater,2016-03-30,0,24.99,0
7974,Pills4Skills,2016-01-25,0,2.99,0
7975,PERFECT ANGLE: The puzzle game based on optical illusions,2015-12-22,0,6.99,0
7976,CALENDULA,2016-02-02,0,6.99,0
7977,Hitman GO: Definitive Edition,2016-02-23,10,7.99,0
7978,The Next World,2016-03-07,0,12.99,2
7979,Felt Tip Circus,2016-04-05,0,7.99,1
7980,Zavix Tower,2016-07-21,0,14.99,0
7981,Army of Tentacles: (Not) A Cthulhu Dating Sim,2016-02-15,0,4.99,4
7982,The Withering,2015-12-18,0,9.99,0
7983,Heathen Engineering's Terran,2016-03-21,0,39.99,0
7984,Aozora Meikyuu,2016-01-27,18,4.99,0
7985,The ORPHEUS Ruse,2015-12-18,0,3.99,0
7986,Sixth Grade Detective,2015-12-21,0,3.99,0
7987,Millia -The ending-,2016-01-08,0,4.99,0
7988,Beyond Reality,2016-01-08,0,4.99,0
7989,Save Halloween: City of Witches,2016-05-09,0,4.99,0
7990,Walk The Light,2016-01-04,0,4.99,0
7991,Islet Online,2016-02-01,0,24.99,1
7992,MadOut Open City,2016-03-29,0,7.99,0
7993,Attack Heroes,2016-04-14,0,9.99,0
7994,Horror in the Asylum,2016-02-01,0,4.99,0
7995,TurnOn,2016-06-01,0,14.99,0
7996,Swift,2016-06-02,0,5.99,0
7997,Hauntsters,2015-12-22,0,4.99,0
7998,Mystery Castle: The Mirror's Secret,2015-12-18,0,6.99,0
7999,The Book of Desires,2015-12-18,0,6.99,0
8000,Twilight City: Love as a Cure,2015-12-18,0,6.99,0
8001,Mystery of Unicorn Castle: The Beastmaster,2015-12-18,0,6.99,0
8002,Marmoset Hexels 2,2016-02-15,0,38,0
8003,Fear Equation,2016-01-15,0,14.99,0
8004,Windlands,2016-04-05,0,19.99,1
8005,PRiO,2016-03-18,0,5.99,0
8006,Room 404,2016-06-21,0,14.99,0
8007,Endorlight,2016-04-26,0,2.99,1
8008,Chasing Dead,2016-03-03,0,9.99,0
8009,Kings of Israel,2015-12-21,0,7.99,0
8010,Solitaire Christmas. Match 2 Cards,2015-12-24,0,4.99,0
8011,Machine Gun Train Run,2016-02-26,0,2.99,0
8012,Fragments of Him,2016-05-03,0,9.99,0
8013,Momodora: Reverie Under the Moonlight,2016-03-04,0,9.99,1
8014,White Mirror,2016-01-26,0,1.99,0
8015,Youtubers Life,2016-05-18,0,14.99,0
8016,Nordenfelt,2016-01-14,0,8.99,0
8017,Neon Chrome,2016-04-28,0,14.99,1
8018,Hatch and Slay,2015-12-22,0,1.99,0
8019,liteCam Game 5.0,2015-12-18,0,19.99,0
8020,Save the Dodos,2016-04-22,0,2.99,1
8021,Take the Dream IX,2016-04-01,0,0,0
8022,The Quest,2016-02-19,0,9.99,2
8023,"Linea, the Game",2016-01-04,0,1.99,1
8024,Into the Belly of the Beast,2016-06-22,0,14.99,0
8025,CONTASION 2,2016-04-22,0,6.99,0
8026,"Kivi, Toilet and Shotgun",2016-01-15,0,0.99,0
8027,Lost World Zero,2016-02-12,0,9.99,0
8028,Furfly,2015-12-18,0,1.99,0
8029,Feed and Grow: Fish,2016-01-08,0,14.99,0
8030,Zombie Wars: Invasion,2016-01-14,0,2.99,0
8031,Zamarian,2016-01-22,0,4.99,0
8032,Cyborg Rage,2016-02-19,0,2.99,0
8033,Super Helmets on Fire DX Ultra Edition Plus Alpha,2016-02-15,0,1.99,0
8034,FullBlast,2016-01-28,0,5.99,0
8035,Beyond Dimensions,2016-03-11,0,4.99,0
8036,Super Intergalactic Gang,2016-01-15,0,3.99,0
8037,Gems of the Aztecs,2016-04-22,0,4.99,0
8038,Sepia Tears,2016-01-08,0,0,0
8039,Stikbold!,2016-04-01,0,9.99,1
8040,Satellite Rush,2016-03-29,0,4.99,0
8041,XenoShyft,2016-03-29,0,9.99,4
8042,Cycle Of Tyrfing,2016-04-15,0,7.99,0
8043,Space Pilgrim Episode I: Alpha Centauri,2015-12-21,0,1.99,0
